date,setting_type,county,facility,cases_employee,deaths_employee,cases_students,deaths_students,status
2021-01-29,K-12 School,Wake,North Raleigh Christian Academy #2,0,0,5,0,ongoing
2021-02-02,K-12 School,Wake,North Raleigh Christian Academy #2,0,0,5,0,ongoing
2021-02-05,K-12 School,Wake,North Raleigh Christian Academy #2,0,0,5,0,ongoing
2021-01-22,K-12 School,Wake,Our Lady of Lourdes School,1,0,5,0,ongoing
2021-01-26,K-12 School,Wake,Our Lady of Lourdes School,1,0,5,0,ongoing
2021-01-29,K-12 School,Wake,Our Lady of Lourdes School,1,0,5,0,ongoing
2021-02-02,K-12 School,Wake,Our Lady of Lourdes School,1,0,5,0,ongoing
2021-02-05,K-12 School,Wake,Our Lady of Lourdes School,1,0,5,0,ongoing
2020-11-06,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-11-10,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-11-13,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-11-17,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-11-20,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-11-24,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-12-01,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-12-04,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-12-08,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-12-11,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-12-15,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,ongoing
2020-12-18,K-12 School,Wake,Raleigh Christian Academy,4,0,3,0,resolved
2020-12-11,Child Care,Wake,Raleigh Moravian Preschool,2,0,5,0,ongoing
2020-12-18,Child Care,Wake,Raleigh Moravian Preschool,2,0,5,0,ongoing
2020-12-22,Child Care,Wake,Raleigh Moravian Preschool,2,0,5,0,ongoing
2021-01-26,Child Care,Wake,Raleigh Moravian Preschool,2,0,5,0,ongoing
2020-12-01,K-12 School,Wake,St. David's School,0,0,7,0,ongoing
2020-12-04,K-12 School,Wake,St. David's School,0,0,7,0,ongoing
2020-12-08,K-12 School,Wake,St. David's School,0,0,7,0,ongoing
2020-12-11,K-12 School,Wake,St. David's School,0,0,7,0,ongoing
2020-12-15,K-12 School,Wake,St. David's School,0,0,7,0,ongoing
2020-12-18,K-12 School,Wake,St. David's School,0,0,7,0,ongoing
2020-12-22,K-12 School,Wake,St. David's School,0,0,7,0,ongoing
2021-01-12,K-12 School,Wake,St. David's School,0,0,5,0,ongoing
2021-01-15,K-12 School,Wake,St. David's School,0,0,5,0,ongoing
2021-01-19,K-12 School,Wake,St. David's School,0,0,5,0,ongoing
2021-01-22,K-12 School,Wake,St. David's School,0,0,5,0,ongoing
2021-01-26,K-12 School,Wake,St. David's School,0,0,5,0,ongoing
2021-01-05,K-12 School,Wake,St. David's School (2nd),0,0,5,0,ongoing
2021-01-08,K-12 School,Wake,St. David's School (2nd),0,0,5,0,ongoing
2020-11-17,Child Care,Wake,St. Mark's Preschool,6,0,1,0,ongoing
2020-11-24,Child Care,Wake,St. Mark's Preschool,6,0,1,0,ongoing
2020-12-11,Child Care,Wake,St. Mark's Preschool,6,0,1,0,ongoing
2020-12-18,Child Care,Wake,St. Mark's Preschool,6,0,1,0,ongoing
2020-12-22,Child Care,Wake,St. Mark's Preschool,6,0,1,0,resolved
2021-01-26,Child Care,Wake,Temple Baptist Church School and Day Care,1,0,4,0,ongoing
2021-01-26,Child Care,Wake,The Goddard School of Fuquay-Varina,6,0,1,0,ongoing
2021-01-26,Child Care,Wake,The Goddard School of Raleigh (North),5,0,2,0,ongoing
2021-02-05,Child Care,Wake,The Goddard School of Raleigh (North),5,0,2,0,ongoing
2020-11-13,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-11-17,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-11-20,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-11-24,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-12-01,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-12-04,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-12-08,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-12-11,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-12-15,K-12 School,Wake,Wake Christian Academy,1,0,5,0,ongoing
2020-12-18,K-12 School,Wake,Wake Christian Academy,1,0,5,0,resolved
2021-01-26,Child Care,Wake,Wakefield Creative School,4,0,1,0,ongoing
2021-02-05,Child Care,Wake,Wakefield Creative School,4,0,1,0,ongoing
2020-08-21,Child Care,Washington,Grace Filled Beginnings,8,1,2,0,ongoing
2020-08-25,Child Care,Washington,Grace Filled Beginnings,8,1,2,0,ongoing
2020-08-28,Child Care,Washington,Grace Filled Beginnings,8,1,2,0,ongoing
2020-08-21,Child Care,Watauga,Appalachian State University Child Development Center,4,0,6,0,ongoing
2020-08-25,Child Care,Watauga,Appalachian State University Child Development Center,4,0,6,0,ongoing
2020-08-28,Child Care,Watauga,Appalachian State University Child Development Center,4,0,6,0,ongoing
2021-01-26,Child Care,Watauga,Greenway Baptist Child Development Center,8,0,7,0,ongoing
2021-02-05,Child Care,Watauga,Greenway Baptist Child Development Center,8,0,7,0,ongoing
2020-12-01,K-12 School,Wayne,Meadowlane Elementary School,3,0,2,0,ongoing
2020-12-04,K-12 School,Wayne,Meadowlane Elementary School,3,0,2,0,ongoing
2020-12-08,K-12 School,Wayne,Meadowlane Elementary School,3,0,2,0,ongoing
2020-12-11,K-12 School,Wayne,Meadowlane Elementary School,3,0,2,0,ongoing
2020-12-15,K-12 School,Wayne,Meadowlane Elementary School,3,0,2,0,ongoing
2020-12-18,K-12 School,Wayne,Meadowlane Elementary School,3,0,2,0,ongoing
2020-12-22,K-12 School,Wayne,Meadowlane Elementary School,3,0,2,0,ongoing
2020-10-20,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-10-23,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-10-27,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-10-30,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-11-03,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-11-06,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-11-10,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-11-13,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-11-17,K-12 School,Wayne,North Drive Elementary,4,0,2,0,ongoing
2020-09-25,School,Wayne,Wayne Christian School,6,0,21,0,ongoing
2020-09-29,School,Wayne,Wayne Christian School,6,0,21,0,ongoing
2020-10-02,School,Wayne,Wayne Christian School,6,0,28,0,ongoing
2020-10-13,School,Wayne,Wayne Christian School,6,0,28,0,ongoing
2020-10-20,K-12 School,Wayne,Wayne Christian School,6,0,29,0,ongoing
2020-10-23,K-12 School,Wayne,Wayne Christian School,6,0,29,0,ongoing
2020-10-27,K-12 School,Wayne,Wayne Christian School,6,0,29,0,ongoing
2020-10-30,K-12 School,Wayne,Wayne Christian School,6,0,29,0,ongoing
2020-11-03,K-12 School,Wayne,Wayne Christian School,6,0,29,0,ongoing
2020-11-06,K-12 School,Wayne,Wayne Christian School,6,0,29,0,ongoing
2020-09-25,School,Wilkes,North Wilkes High School,1,0,4,0,ongoing
2020-09-29,School,Wilkes,North Wilkes High School,1,0,4,0,ongoing
2020-10-02,School,Wilkes,North Wilkes High School,3,0,15,0,ongoing
2020-10-13,School,Wilkes,North Wilkes High School,4,0,16,0,ongoing
2020-10-20,K-12 School,Wilkes,North Wilkes High School,4,0,16,0,ongoing
2020-10-23,K-12 School,Wilkes,North Wilkes High School,4,0,16,0,ongoing
2020-10-27,K-12 School,Wilkes,North Wilkes High School,4,0,16,0,ongoing
2020-10-30,K-12 School,Wilkes,North Wilkes High School,4,0,16,0,ongoing
2020-11-03,K-12 School,Wilkes,North Wilkes High School,4,0,16,0,ongoing
2020-11-06,K-12 School,Wilkes,North Wilkes High School,4,0,16,0,ongoing
2021-01-26,Child Care,Wilson,Childcare Network #324,2,0,6,0,ongoing
2021-02-05,Child Care,Wilson,Childcare Network #324,2,0,6,0,ongoing
2020-12-11,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2020-12-15,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2020-12-18,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2020-12-22,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-01-05,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-01-08,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-01-12,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-01-15,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-01-19,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-01-22,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-01-26,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-01-29,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-02-02,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2021-02-05,K-12 School,Wilson,Greenfield School,2,0,4,0,ongoing
2020-12-22,Child Care,Wilson,Wilson Childcare Network,2,0,6,0,ongoing
2021-01-29,K-12 School,Yadkin,Forbush High School,2,0,3,0,ongoing
2021-02-02,K-12 School,Yadkin,Forbush High School,2,0,3,0,ongoing
2021-02-05,K-12 School,Yadkin,Forbush High School,2,0,3,0,ongoing
2021-01-26,K-12 School,Yadkin,Starmount High School,2,0,5,0,ongoing
2021-01-29,K-12 School,Yadkin,Starmount High School,2,0,5,0,ongoing
2021-02-02,K-12 School,Yadkin,Starmount High School,2,0,5,0,ongoing
2021-02-05,K-12 School,Yadkin,Starmount High School,2,0,5,0,ongoing
2020-12-04,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2020-12-08,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2020-12-11,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2020-12-15,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2020-12-18,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2020-12-22,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-01-05,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-01-08,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-01-12,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-01-15,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-01-19,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-01-22,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-01-26,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-01-29,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-02-02,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2021-02-05,K-12 School,Yancey,Burnsville Elementary School,5,0,0,0,ongoing
2020-10-02,School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-10-13,School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-10-20,K-12 School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-10-23,K-12 School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-10-27,K-12 School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-10-30,K-12 School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-11-03,K-12 School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-11-06,K-12 School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-11-10,K-12 School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-11-13,K-12 School,Yancey,Genesis Academy,4,0,1,0,ongoing
2020-11-17,K-12 School,Yancey,Genesis Academy,4,0,1,0,resolved
2020-12-04,K-12 School,Yancey,Micaville Elementary School,1,0,4,0,ongoing
2020-12-08,K-12 School,Yancey,Micaville Elementary School,1,0,4,0,ongoing
2020-12-11,K-12 School,Yancey,Micaville Elementary School,1,0,4,0,ongoing
2020-12-15,K-12 School,Yancey,Micaville Elementary School,1,0,4,0,ongoing
2020-12-18,K-12 School,Yancey,Micaville Elementary School,1,0,4,0,ongoing
2020-12-22,K-12 School,Yancey,Micaville Elementary School,1,0,4,0,ongoing
2021-01-05,K-12 School,Yancey,Micaville Elementary School,1,0,4,0,ongoing
2021-01-08,K-12 School,Yancey,Micaville Elementary School,1,0,4,0,ongoing
